year,reporter,partner,commodity_code,section_code,trade_value_usd_exp,trade_value_usd_imp
2018,Argentina,Mexico,853510,16,0,247177
2019,Argentina,Mexico,853510,16,0,348899
2020,Argentina,Mexico,853510,16,0,71823
2017,Argentina,Mexico,853530,16,3363,204417
2018,Argentina,Mexico,853530,16,0,25217
2019,Argentina,Mexico,853530,16,0,112039
2020,Argentina,Mexico,853530,16,0,131011
2017,Argentina,Mexico,853540,16,0,2887
2018,Argentina,Mexico,853540,16,0,7335
2017,Argentina,Mexico,853590,16,0,236448
2018,Argentina,Mexico,853590,16,0,443854
2019,Argentina,Mexico,853590,16,0,187901
2020,Argentina,Mexico,853590,16,46574,177954
2017,Argentina,Mexico,853610,16,310,314267
2018,Argentina,Mexico,853610,16,2207,211568
2019,Argentina,Mexico,853610,16,825,244014
2020,Argentina,Mexico,853610,16,0,2307450
2017,Argentina,Mexico,853620,16,45808,347183
2018,Argentina,Mexico,853620,16,0,221654
2019,Argentina,Mexico,853620,16,0,461170
2020,Argentina,Mexico,853620,16,0,141384
2017,Argentina,Mexico,853630,16,0,226110
2018,Argentina,Mexico,853630,16,0,75566
2019,Argentina,Mexico,853630,16,0,224677
2020,Argentina,Mexico,853630,16,0,540170
2017,Argentina,Mexico,853641,16,5069,279361
2018,Argentina,Mexico,853641,16,0,224229
2019,Argentina,Mexico,853641,16,2329,180286
2020,Argentina,Mexico,853641,16,2837,274774
2017,Argentina,Mexico,853649,16,392,89911
2018,Argentina,Mexico,853649,16,0,102133
2019,Argentina,Mexico,853649,16,1709,72167
2020,Argentina,Mexico,853649,16,0,54902
2017,Argentina,Mexico,853650,16,15247,1976371
2018,Argentina,Mexico,853650,16,49303,1491752
2019,Argentina,Mexico,853650,16,98593,1420407
2020,Argentina,Mexico,853650,16,40340,4196266
2017,Argentina,Mexico,853661,16,100,2433
2018,Argentina,Mexico,853661,16,0,1941
2019,Argentina,Mexico,853661,16,0,2125
2020,Argentina,Mexico,853661,16,0,649
2017,Argentina,Mexico,853669,16,0,327338
2018,Argentina,Mexico,853669,16,0,220079
2019,Argentina,Mexico,853669,16,36060,529424
2020,Argentina,Mexico,853669,16,0,198519
2017,Argentina,Mexico,853670,16,0,2394921
2018,Argentina,Mexico,853670,16,0,5089247
2019,Argentina,Mexico,853670,16,0,2999067
2020,Argentina,Mexico,853670,16,0,2488714
2017,Argentina,Mexico,853690,16,36148,5068476
2018,Argentina,Mexico,853690,16,50716,4171456
2019,Argentina,Mexico,853690,16,19773,2897437
2020,Argentina,Mexico,853690,16,27107,3567284
2017,Argentina,Mexico,853710,16,512719,7673778
2018,Argentina,Mexico,853710,16,201397,8039374
2019,Argentina,Mexico,853710,16,136151,6335214
2020,Argentina,Mexico,853710,16,318611,2417004
2017,Argentina,Mexico,853720,16,359007,110514
2018,Argentina,Mexico,853720,16,0,267571
2019,Argentina,Mexico,853720,16,0,1808
2020,Argentina,Mexico,853720,16,0,3101
2017,Argentina,Mexico,853810,16,7762,331221
2018,Argentina,Mexico,853810,16,0,117322
2019,Argentina,Mexico,853810,16,0,118733
2020,Argentina,Mexico,853810,16,0,78862
2017,Argentina,Mexico,853890,16,39255,495125
2018,Argentina,Mexico,853890,16,84202,681311
2019,Argentina,Mexico,853890,16,102691,967507
2020,Argentina,Mexico,853890,16,25128,501779
2018,Argentina,Mexico,853910,16,0,21
2019,Argentina,Mexico,853910,16,0,1
2020,Argentina,Mexico,853910,16,0,6
2017,Argentina,Mexico,853921,16,13675,118521
2018,Argentina,Mexico,853921,16,33045,33571
2019,Argentina,Mexico,853921,16,0,24606
2020,Argentina,Mexico,853921,16,0,628
2017,Argentina,Mexico,853929,16,0,15831
2018,Argentina,Mexico,853929,16,0,8277
2019,Argentina,Mexico,853929,16,0,5512
2020,Argentina,Mexico,853929,16,0,21226
2017,Argentina,Mexico,853932,16,0,4346
2018,Argentina,Mexico,853932,16,0,450
2020,Argentina,Mexico,853932,16,0,72
2017,Argentina,Mexico,853939,16,58,516
2020,Argentina,Mexico,853939,16,0,204
2019,Argentina,Mexico,853949,16,0,842
2017,Argentina,Mexico,853990,16,0,132
2020,Argentina,Mexico,853990,16,0,80
2017,Argentina,Mexico,854099,16,860,0
2017,Argentina,Mexico,854110,16,1050,3026
2018,Argentina,Mexico,854110,16,0,39105
2019,Argentina,Mexico,854110,16,0,14605
2020,Argentina,Mexico,854110,16,0,9920
2017,Argentina,Mexico,854121,16,0,26211
2018,Argentina,Mexico,854121,16,0,30448
2019,Argentina,Mexico,854121,16,0,23325
2020,Argentina,Mexico,854121,16,0,11171
2017,Argentina,Mexico,854129,16,2069,16601
2018,Argentina,Mexico,854129,16,0,16469
2019,Argentina,Mexico,854129,16,0,5843
2020,Argentina,Mexico,854129,16,0,2077
2017,Argentina,Mexico,854130,16,0,1515
2018,Argentina,Mexico,854130,16,0,707
2019,Argentina,Mexico,854130,16,0,10854
2020,Argentina,Mexico,854130,16,0,5387
2017,Argentina,Mexico,854140,16,633,51835
2018,Argentina,Mexico,854140,16,0,13201
2019,Argentina,Mexico,854140,16,0,6072
2020,Argentina,Mexico,854140,16,0,5581
2017,Argentina,Mexico,854150,16,3882,8263
2018,Argentina,Mexico,854150,16,0,10546
2019,Argentina,Mexico,854150,16,0,288
2020,Argentina,Mexico,854150,16,0,200
2019,Argentina,Mexico,854160,16,0,40
2018,Argentina,Mexico,854190,16,0,1690
2017,Argentina,Mexico,854231,16,287,314366
2018,Argentina,Mexico,854231,16,2165,163189
2019,Argentina,Mexico,854231,16,6281,104606
2020,Argentina,Mexico,854231,16,8099,95733
2017,Argentina,Mexico,854232,16,0,10079
2018,Argentina,Mexico,854232,16,0,5211
2019,Argentina,Mexico,854232,16,0,5111
2017,Argentina,Mexico,854233,16,0,8947
2018,Argentina,Mexico,854233,16,0,5942
2019,Argentina,Mexico,854233,16,0,8533
2020,Argentina,Mexico,854233,16,0,18140
2017,Argentina,Mexico,854239,16,22,172543
2018,Argentina,Mexico,854239,16,0,88641
2019,Argentina,Mexico,854239,16,0,79167
2020,Argentina,Mexico,854239,16,0,144336
2017,Argentina,Mexico,854320,16,367,527961
2018,Argentina,Mexico,854320,16,0,487363
2019,Argentina,Mexico,854320,16,0,56445
2020,Argentina,Mexico,854320,16,0,27888
2017,Argentina,Mexico,854330,16,0,724
2019,Argentina,Mexico,854330,16,0,1648
2017,Argentina,Mexico,854370,16,74878,13200150
2018,Argentina,Mexico,854370,16,50809,7457512
2019,Argentina,Mexico,854370,16,140214,7610269
2020,Argentina,Mexico,854370,16,73917,4753949
2017,Argentina,Mexico,854390,16,3261,336682
2018,Argentina,Mexico,854390,16,3721,456309
2019,Argentina,Mexico,854390,16,0,542544
2020,Argentina,Mexico,854390,16,0,161838
2017,Argentina,Mexico,854411,16,0,35416
2018,Argentina,Mexico,854411,16,0,7349
2019,Argentina,Mexico,854411,16,0,118
2020,Argentina,Mexico,854411,16,0,36900
2019,Argentina,Mexico,854419,16,0,702
2017,Argentina,Mexico,854420,16,0,67874
2018,Argentina,Mexico,854420,16,0,67991
2019,Argentina,Mexico,854420,16,0,337918
2020,Argentina,Mexico,854420,16,0,277072
2017,Argentina,Mexico,854430,16,15820,17338065
2018,Argentina,Mexico,854430,16,15000,14702048
2019,Argentina,Mexico,854430,16,5262,6304242
2020,Argentina,Mexico,854430,16,2494,2648952
2017,Argentina,Mexico,854442,16,28543,1408666
2018,Argentina,Mexico,854442,16,51890,2171984
2019,Argentina,Mexico,854442,16,27032,1988357
2020,Argentina,Mexico,854442,16,58895,1998855
2017,Argentina,Mexico,854449,16,480656,2601320
2018,Argentina,Mexico,854449,16,973835,2699575
2019,Argentina,Mexico,854449,16,176568,2669468
2020,Argentina,Mexico,854449,16,48763,2144649
2017,Argentina,Mexico,854460,16,564,444931
2018,Argentina,Mexico,854460,16,2211,935441
2019,Argentina,Mexico,854460,16,0,1603151
2020,Argentina,Mexico,854460,16,0,517944
2017,Argentina,Mexico,854470,16,853,3128431
2018,Argentina,Mexico,854470,16,0,3856435
2019,Argentina,Mexico,854470,16,0,1188869
2020,Argentina,Mexico,854470,16,423676,1496914
2017,Argentina,Mexico,854511,16,3251,3081827
2018,Argentina,Mexico,854511,16,0,15822304
2019,Argentina,Mexico,854511,16,0,12604796
2020,Argentina,Mexico,854511,16,0,7758083
2017,Argentina,Mexico,854519,16,132,406
2017,Argentina,Mexico,854520,16,0,5162
2018,Argentina,Mexico,854520,16,0,5691
2019,Argentina,Mexico,854520,16,0,5812
2020,Argentina,Mexico,854520,16,0,2217
2017,Argentina,Mexico,854590,16,0,633
2018,Argentina,Mexico,854590,16,0,30630
2019,Argentina,Mexico,854590,16,0,48377
2020,Argentina,Mexico,854590,16,0,17323
2019,Argentina,Mexico,854620,16,0,56220
2020,Argentina,Mexico,854620,16,0,56051
2017,Argentina,Mexico,854690,16,1875,32
2018,Argentina,Mexico,854690,16,0,3031
2019,Argentina,Mexico,854690,16,0,837
2017,Argentina,Mexico,854710,16,438,0
2017,Argentina,Mexico,854720,16,14632,606477
2018,Argentina,Mexico,854720,16,0,664250
2019,Argentina,Mexico,854720,16,12291,422843
2020,Argentina,Mexico,854720,16,0,485796
2017,Argentina,Mexico,854790,16,0,2688
2018,Argentina,Mexico,854790,16,0,18698
2019,Argentina,Mexico,854790,16,0,248504
2020,Argentina,Mexico,854790,16,0,13180
2017,Argentina,Mexico,854890,16,7420,6869
2018,Argentina,Mexico,854890,16,118329,22465
2019,Argentina,Mexico,854890,16,0,39643
2020,Argentina,Mexico,854890,16,0,40282
2017,Argentina,Mexico,860719,17,0,43
2017,Argentina,Mexico,860721,17,0,1915
2018,Argentina,Mexico,860721,17,0,997
2019,Argentina,Mexico,860721,17,0,1644
2017,Argentina,Mexico,860729,17,0,1904
2017,Argentina,Mexico,860791,17,0,4599
2017,Argentina,Mexico,860799,17,0,123
2018,Argentina,Mexico,860799,17,0,10666
2017,Argentina,Mexico,860800,17,32482,0
2019,Argentina,Mexico,860900,17,0,32542
2018,Argentina,Mexico,870120,17,0,13044
2018,Argentina,Mexico,870130,17,0,247164
2019,Argentina,Mexico,870130,17,0,376973
2017,Argentina,Mexico,870190,17,0,155826
2018,Argentina,Mexico,870190,17,0,2627323
2019,Argentina,Mexico,870190,17,0,308817
2020,Argentina,Mexico,870190,17,0,193806
2017,Argentina,Mexico,870321,17,0,10360388
2018,Argentina,Mexico,870321,17,0,6399950
2019,Argentina,Mexico,870321,17,0,2439819
2020,Argentina,Mexico,870321,17,0,2803703
2017,Argentina,Mexico,870322,17,0,178408503
2018,Argentina,Mexico,870322,17,0,160632470
2019,Argentina,Mexico,870322,17,0,26338581
2020,Argentina,Mexico,870322,17,0,51715226
2017,Argentina,Mexico,870323,17,1601706,450264324
2018,Argentina,Mexico,870323,17,0,326534904
2019,Argentina,Mexico,870323,17,0,54328490
2020,Argentina,Mexico,870323,17,0,26146595
2017,Argentina,Mexico,870324,17,0,2971551
2018,Argentina,Mexico,870324,17,0,198318
2017,Argentina,Mexico,870332,17,0,5326
2018,Argentina,Mexico,870332,17,0,5878560
2019,Argentina,Mexico,870332,17,0,114902
2017,Argentina,Mexico,870421,17,63081238,47529325
2018,Argentina,Mexico,870421,17,117004553,47428111
2019,Argentina,Mexico,870421,17,69814353,11302916
2020,Argentina,Mexico,870421,17,0,9029663
2017,Argentina,Mexico,870431,17,78549585,43847404
2018,Argentina,Mexico,870431,17,0,16725965
2019,Argentina,Mexico,870431,17,0,28729549
2020,Argentina,Mexico,870431,17,0,20079267
2017,Argentina,Mexico,870590,17,0,884161
2019,Argentina,Mexico,870590,17,0,390641
2017,Argentina,Mexico,870710,17,0,89802
2019,Argentina,Mexico,870710,17,0,22344
2017,Argentina,Mexico,870790,17,0,188397
2018,Argentina,Mexico,870790,17,0,1580654
2019,Argentina,Mexico,870790,17,0,1381054
2020,Argentina,Mexico,870790,17,0,1577711
2017,Argentina,Mexico,870810,17,827673,2135428
2018,Argentina,Mexico,870810,17,926965,3091493
2019,Argentina,Mexico,870810,17,635363,1980784
2020,Argentina,Mexico,870810,17,578145,2081190
2017,Argentina,Mexico,870821,17,0,2856783
2018,Argentina,Mexico,870821,17,0,2390444
2019,Argentina,Mexico,870821,17,0,1560718
2020,Argentina,Mexico,870821,17,0,829054
2017,Argentina,Mexico,870829,17,1395804,35672473
2018,Argentina,Mexico,870829,17,2336217,28392662
2019,Argentina,Mexico,870829,17,1088205,21972128
2020,Argentina,Mexico,870829,17,959678,16191433
2017,Argentina,Mexico,870830,17,20107,4908452
2018,Argentina,Mexico,870830,17,8347,4448766
2019,Argentina,Mexico,870830,17,4712,3569360
2020,Argentina,Mexico,870830,17,9254,1655907
2017,Argentina,Mexico,870840,17,29256271,22800963
2018,Argentina,Mexico,870840,17,2427764,19167626
2019,Argentina,Mexico,870840,17,986892,9334456
2020,Argentina,Mexico,870840,17,502187,7987093
2017,Argentina,Mexico,870850,17,4874289,8797857
2018,Argentina,Mexico,870850,17,4334744,10696297
2019,Argentina,Mexico,870850,17,2897289,7342687
2020,Argentina,Mexico,870850,17,991802,5563037
2017,Argentina,Mexico,870870,17,26287,1430640
2018,Argentina,Mexico,870870,17,15603,1204974
2019,Argentina,Mexico,870870,17,8152,1083293
2020,Argentina,Mexico,870870,17,0,1724907
2017,Argentina,Mexico,870880,17,3253756,5405098
2018,Argentina,Mexico,870880,17,2419932,5356606
2019,Argentina,Mexico,870880,17,1910812,4525585
2020,Argentina,Mexico,870880,17,1312780,2487149
2017,Argentina,Mexico,870891,17,23181,2218123
2018,Argentina,Mexico,870891,17,0,2025351
2019,Argentina,Mexico,870891,17,0,137130
2020,Argentina,Mexico,870891,17,0,214158
2017,Argentina,Mexico,870892,17,2397,73370
2018,Argentina,Mexico,870892,17,3388,63714
2019,Argentina,Mexico,870892,17,3953,68610
2020,Argentina,Mexico,870892,17,11388,87125
2017,Argentina,Mexico,870893,17,841112,1713549
2018,Argentina,Mexico,870893,17,654298,1458049
2019,Argentina,Mexico,870893,17,328305,1205827
2020,Argentina,Mexico,870893,17,309358,492370
2017,Argentina,Mexico,870894,17,29372,230591
2018,Argentina,Mexico,870894,17,7985,315916
2019,Argentina,Mexico,870894,17,1339,307287
2020,Argentina,Mexico,870894,17,0,386436
2017,Argentina,Mexico,870895,17,0,3228227
2018,Argentina,Mexico,870895,17,0,3777303
2019,Argentina,Mexico,870895,17,0,1710122
2020,Argentina,Mexico,870895,17,0,1120702
2017,Argentina,Mexico,870899,17,152089,19207233
2018,Argentina,Mexico,870899,17,278895,19104761
2019,Argentina,Mexico,870899,17,112322,10561384
2020,Argentina,Mexico,870899,17,142193,8773566
2017,Argentina,Mexico,870990,17,0,104
2018,Argentina,Mexico,870990,17,0,44
2019,Argentina,Mexico,870990,17,0,115
2017,Argentina,Mexico,871310,17,0,193837
2018,Argentina,Mexico,871310,17,0,264904
2019,Argentina,Mexico,871310,17,0,194977
2020,Argentina,Mexico,871310,17,0,199115
2020,Argentina,Mexico,871390,17,0,5813
2017,Argentina,Mexico,871410,17,0,24915
2018,Argentina,Mexico,871410,17,0,17128
2019,Argentina,Mexico,871410,17,0,8160
2020,Argentina,Mexico,871410,17,0,6387
2017,Argentina,Mexico,871420,17,0,172402
2018,Argentina,Mexico,871420,17,0,262303
2019,Argentina,Mexico,871420,17,0,340609
2020,Argentina,Mexico,871420,17,0,376002
2017,Argentina,Mexico,871499,17,270,0
2017,Argentina,Mexico,871620,17,61171,0
2018,Argentina,Mexico,871631,17,0,919247
2019,Argentina,Mexico,871631,17,0,132228
2017,Argentina,Mexico,871640,17,10570,0
2017,Argentina,Mexico,871680,17,45796,712573
2018,Argentina,Mexico,871680,17,66259,102669
2019,Argentina,Mexico,871680,17,57321,142777
2020,Argentina,Mexico,871680,17,0,33647
2017,Argentina,Mexico,871690,17,73204,289324
2018,Argentina,Mexico,871690,17,0,42965
2019,Argentina,Mexico,871690,17,0,21645
2020,Argentina,Mexico,871690,17,0,45999
2019,Argentina,Mexico,880100,17,0,19573
2017,Argentina,Mexico,880320,17,0,2139
2018,Argentina,Mexico,880320,17,0,6779
2017,Argentina,Mexico,880330,17,0,55
2018,Argentina,Mexico,880330,17,0,12223
2019,Argentina,Mexico,880330,17,0,1366
2020,Argentina,Mexico,880330,17,0,29857
2017,Argentina,Mexico,880529,17,5000,0
2017,Argentina,Mexico,890392,17,0,154322
2017,Argentina,Mexico,890399,17,0,4254884
2018,Argentina,Mexico,890399,17,0,2420198
2019,Argentina,Mexico,890399,17,0,2040662
2020,Argentina,Mexico,890399,17,0,2895147
2018,Argentina,Mexico,890710,17,0,8021
2019,Argentina,Mexico,890710,17,0,8289
2017,Argentina,Mexico,890790,17,34900,0
2017,Argentina,Mexico,900110,18,1170,0
2018,Argentina,Mexico,900110,18,0,467363
2019,Argentina,Mexico,900110,18,0,948813
2020,Argentina,Mexico,900110,18,0,20028
2017,Argentina,Mexico,900150,18,0,542114
2018,Argentina,Mexico,900150,18,0,586382
2019,Argentina,Mexico,900150,18,0,257644
2020,Argentina,Mexico,900150,18,0,331953
2019,Argentina,Mexico,900220,18,0,453
2018,Argentina,Mexico,900290,18,0,4838
2019,Argentina,Mexico,900290,18,0,14349
2020,Argentina,Mexico,900290,18,0,5595
2017,Argentina,Mexico,900490,18,58484,132514
2019,Argentina,Mexico,900490,18,0,100755
2017,Argentina,Mexico,900580,18,0,31985
2018,Argentina,Mexico,900580,18,0,13015
2019,Argentina,Mexico,900580,18,0,11547
2020,Argentina,Mexico,900580,18,0,13075
2018,Argentina,Mexico,900590,18,0,577
2017,Argentina,Mexico,900691,18,0,1217
2019,Argentina,Mexico,900691,18,0,35
2020,Argentina,Mexico,900691,18,0,244
2020,Argentina,Mexico,901190,18,0,107
2017,Argentina,Mexico,901380,18,460,7312
2018,Argentina,Mexico,901380,18,4873,3971
2019,Argentina,Mexico,901380,18,7863,5923
2020,Argentina,Mexico,901380,18,746,7624
2017,Argentina,Mexico,901410,18,0,860
2019,Argentina,Mexico,901410,18,0,802
2020,Argentina,Mexico,901410,18,0,1306
2017,Argentina,Mexico,901480,18,0,335879
2018,Argentina,Mexico,901480,18,0,73106
2019,Argentina,Mexico,901480,18,0,39852
2020,Argentina,Mexico,901480,18,0,154371
2017,Argentina,Mexico,901490,18,0,11786
2018,Argentina,Mexico,901490,18,0,12647
2019,Argentina,Mexico,901490,18,0,2851
2020,Argentina,Mexico,901490,18,0,38253
2018,Argentina,Mexico,901530,18,0,905
2019,Argentina,Mexico,901530,18,0,762
2020,Argentina,Mexico,901530,18,0,348
2017,Argentina,Mexico,901580,18,0,16517
2018,Argentina,Mexico,901580,18,0,14235
2019,Argentina,Mexico,901580,18,0,7053
2020,Argentina,Mexico,901580,18,0,6748
2017,Argentina,Mexico,901590,18,1165,6868
2018,Argentina,Mexico,901590,18,0,951
2019,Argentina,Mexico,901590,18,0,2214
2020,Argentina,Mexico,901590,18,0,6123
2018,Argentina,Mexico,901600,18,0,977
2017,Argentina,Mexico,901720,18,0,1943
2018,Argentina,Mexico,901720,18,0,1829
2019,Argentina,Mexico,901720,18,0,99
2017,Argentina,Mexico,901730,18,24753,3358
2019,Argentina,Mexico,901730,18,0,109
2017,Argentina,Mexico,901780,18,53205,449022
2018,Argentina,Mexico,901780,18,0,405042
2019,Argentina,Mexico,901780,18,0,287929
2020,Argentina,Mexico,901780,18,0,239491
2017,Argentina,Mexico,901790,18,25900,1428
2017,Argentina,Mexico,901811,18,30000,0
2018,Argentina,Mexico,901812,18,0,1699
2019,Argentina,Mexico,901812,18,0,607
2020,Argentina,Mexico,901812,18,0,37715
2017,Argentina,Mexico,901813,18,0,161863
2018,Argentina,Mexico,901813,18,0,98748
2019,Argentina,Mexico,901813,18,0,134988
2018,Argentina,Mexico,901814,18,0,1420
2019,Argentina,Mexico,901814,18,0,1410
2017,Argentina,Mexico,901819,18,188549,49147
2018,Argentina,Mexico,901819,18,61567,237632
2019,Argentina,Mexico,901819,18,0,214883
2020,Argentina,Mexico,901819,18,0,1025859
2017,Argentina,Mexico,901820,18,167234,0
2018,Argentina,Mexico,901820,18,75632,25477
2019,Argentina,Mexico,901820,18,174515,151429
2020,Argentina,Mexico,901820,18,139620,12006
2017,Argentina,Mexico,901831,18,92897,5961582
2018,Argentina,Mexico,901831,18,0,5791540
2019,Argentina,Mexico,901831,18,0,2665252
2020,Argentina,Mexico,901831,18,0,3123615
2017,Argentina,Mexico,901832,18,40271,146936
2018,Argentina,Mexico,901832,18,0,150257
2019,Argentina,Mexico,901832,18,86159,55453
2020,Argentina,Mexico,901832,18,49441,237
2017,Argentina,Mexico,901839,18,220617,5275905
2018,Argentina,Mexico,901839,18,333564,5082557
2019,Argentina,Mexico,901839,18,641709,5392513
2020,Argentina,Mexico,901839,18,290091,6787150
2017,Argentina,Mexico,901849,18,7307,13
2018,Argentina,Mexico,901849,18,0,2817
2020,Argentina,Mexico,901849,18,0,3209
2017,Argentina,Mexico,901850,18,0,78451
2018,Argentina,Mexico,901850,18,0,55257
2019,Argentina,Mexico,901850,18,0,99142
2020,Argentina,Mexico,901850,18,0,25060
2017,Argentina,Mexico,901890,18,417504,19646340
2018,Argentina,Mexico,901890,18,279546,21092033
2019,Argentina,Mexico,901890,18,325538,10364053
2020,Argentina,Mexico,901890,18,521630,6565962
2017,Argentina,Mexico,901910,18,40243,284858
2018,Argentina,Mexico,901910,18,35572,229519
2019,Argentina,Mexico,901910,18,41695,118323
2020,Argentina,Mexico,901910,18,41617,128572
2017,Argentina,Mexico,901920,18,210379,685049
2018,Argentina,Mexico,901920,18,0,351009
2019,Argentina,Mexico,901920,18,77352,436224
2020,Argentina,Mexico,901920,18,0,557102
2017,Argentina,Mexico,902000,18,33,19062
2018,Argentina,Mexico,902000,18,0,28924
2019,Argentina,Mexico,902000,18,0,8328
2020,Argentina,Mexico,902000,18,0,26277
2017,Argentina,Mexico,902110,18,65223,1137874
2018,Argentina,Mexico,902110,18,14005,1150944
2019,Argentina,Mexico,902110,18,26881,397106
2020,Argentina,Mexico,902110,18,0,39905
2017,Argentina,Mexico,902129,18,139464,76797
2018,Argentina,Mexico,902129,18,86003,127557
2019,Argentina,Mexico,902129,18,60834,175327
2020,Argentina,Mexico,902129,18,0,514863
2017,Argentina,Mexico,902139,18,196516,4947803
2018,Argentina,Mexico,902139,18,0,3599221
2019,Argentina,Mexico,902139,18,0,1489204
2020,Argentina,Mexico,902139,18,0,1841894
2017,Argentina,Mexico,902140,18,0,731583
2018,Argentina,Mexico,902140,18,0,492297
2019,Argentina,Mexico,902140,18,0,477515
2020,Argentina,Mexico,902140,18,0,303513
